MONTH YEAR ,FISCAL YEAR NUMBER ,ROUTE NAME,SUM RIDERSHIP AVERAGE,DAY TYPE,End of Summary Table
2017-01-01,2017,983-N. U.S. 183 Express,0,Saturday,End of Summary Table
2017-01-01,2017,983-N. U.S. 183 Express,0,Sunday,End of Summary Table
2017-01-01,2017,985-Leander/Lakeline Direct,0,Saturday,End of Summary Table
2017-01-01,2017,985-Leander/Lakeline Direct,0,Sunday,End of Summary Table
2017-01-01,2017,987-Leander/Lakeline Express,0,Saturday,End of Summary Table
2017-01-01,2017,987-Leander/Lakeline Express,0,Sunday,End of Summary Table
2017-01-01,2017,990-Manor/Elgin Express,0,Saturday,End of Summary Table
2017-01-01,2017,990-Manor/Elgin Express,0,Sunday,End of Summary Table
2017-01-01,2017,470-Manor Flex,15,Saturday,End of Summary Table
2017-01-01,2017,492-Delwood,28,Saturday,End of Summary Table
2017-01-01,2017,491-Allandale,63,Saturday,End of Summary Table
2017-01-01,2017,470-Manor Flex,98,Weekday,End of Summary Table
2017-01-01,2017,682-Forty Acres/East Campus,104,Sunday,End of Summary Table
2017-01-01,2017,681-Intramural/Far West,145,Sunday,End of Summary Table
2017-01-01,2017,642-West Campus/UT,166,Sunday,End of Summary Table
2017-01-01,2017,491-Allandale,211,Weekday,End of Summary Table
2017-01-01,2017,680-North Riverside/Lakeshore,213,Sunday,End of Summary Table
2017-01-01,2017,122-Four Points Limited,217,Weekday,End of Summary Table
2017-01-01,2017,663-Lake Austin/UT,224,Sunday,End of Summary Table
2017-01-01,2017,970-Lantana Express,255,Weekday,End of Summary Table
2017-01-01,2017,653-Red River,294,Sunday,End of Summary Table
2017-01-01,2017,233-Decker/Daffan Ln,317,Sunday,End of Summary Table
2017-01-01,2017,670-Crossing Place,345,Sunday,End of Summary Table
2017-01-01,2017,127-Dove Springs Flyer,374,Weekday,End of Summary Table
2017-01-01,2017,237-Northeast Feeder,391,Sunday,End of Summary Table
2017-01-01,2017,411-E-Bus/Riverside,405,Saturday,End of Summary Table
2017-01-01,2017,233-Decker/Daffan Ln,416,Saturday,End of Summary Table
2017-01-01,2017,484-Night Owl South Lamar,476,Saturday,End of Summary Table
2017-01-01,2017,492-Delwood,478,Weekday,End of Summary Table
2017-01-01,2017,485-Night Owl Cameron,488,Saturday,End of Summary Table
2017-01-01,2017,412-E-Bus/Main Campus,511,Saturday,End of Summary Table
2017-01-01,2017,237-Northeast Feeder,563,Saturday,End of Summary Table
2017-01-01,2017,411-E-Bus/Riverside,568,Weekday,End of Summary Table
2017-01-01,2017,486-Night Owl South Congress,591,Saturday,End of Summary Table
2017-01-01,2017,490-HEB Shuttle,687,Weekday,End of Summary Table
2017-01-01,2017,21-Exposition/Chicon Clockwise,702,Sunday,End of Summary Table
2017-01-01,2017,22-Exposition/Chicon Counter-clockwise,708,Sunday,End of Summary Table
2017-01-01,2017,243-Wells Branch,734,Sunday,End of Summary Table
2017-01-01,2017,201-Southpark Meadows,744,Sunday,End of Summary Table
2017-01-01,2017,238-Westgate ,844,Sunday,End of Summary Table
2017-01-01,2017,135-Dell Limited,856,Weekday,End of Summary Table
2017-01-01,2017,483-Night Owl Riverside,905,Saturday,End of Summary Table
2017-01-01,2017,484-Night Owl South Lamar,909,Weekday,End of Summary Table
2017-01-01,2017,412-E-Bus/Main Campus,985,Weekday,End of Summary Table
2017-01-01,2017,201-Southpark Meadows,1101,Saturday,End of Summary Table
2017-01-01,2017,238-Westgate ,1108,Saturday,End of Summary Table
2017-01-01,2017,243-Wells Branch,1119,Saturday,End of Summary Table
2017-01-01,2017,392-Braker,1259,Sunday,End of Summary Table
2017-01-01,2017,214-Northwest Feeder,1273,Weekday,End of Summary Table
2017-01-01,2017,6-East 12th,1283,Sunday,End of Summary Table
2017-01-01,2017,111-South Mopac Flyer,1348,Weekday,End of Summary Table
2017-01-01,2017,410-E-Bus/West Campus,1458,Saturday,End of Summary Table
2017-01-01,2017,21-Exposition/Chicon Clockwise,1486,Saturday,End of Summary Table
2017-01-01,2017,110-South Central Flyer,1492,Weekday,End of Summary Table
2017-01-01,2017,22-Exposition/Chicon Counter-clockwise,1492,Saturday,End of Summary Table
2017-01-01,2017,481-Night Owl North Lamar,1531,Saturday,End of Summary Table
2017-01-01,2017,18-Martin Luther King,1618,Sunday,End of Summary Table
2017-01-01,2017,485-Night Owl Cameron,1638,Weekday,End of Summary Table
2017-01-01,2017,392-Braker,1679,Saturday,End of Summary Table
2017-01-01,2017,990-Manor/Elgin Express,1718,Weekday,End of Summary Table
2017-01-01,2017,233-Decker/Daffan Ln,1721,Weekday,End of Summary Table
2017-01-01,2017,19-Bull Creek,1734,Sunday,End of Summary Table
2017-01-01,2017,2-Rosewood,1735,Sunday,End of Summary Table
2017-01-01,2017,6-East 12th,1825,Saturday,End of Summary Table
2017-01-01,2017,466-Kramer/Domain,2059,Weekday,End of Summary Table
2017-01-01,2017,142-Metric Flyer,2103,Weekday,End of Summary Table
2017-01-01,2017,237-Northeast Feeder,2132,Weekday,End of Summary Table
2017-01-01,2017,103-Manchaca Flyer,2152,Weekday,End of Summary Table
2017-01-01,2017,486-Night Owl South Congress,2190,Weekday,End of Summary Table
2017-01-01,2017,"464-MLK, Jr./Capitol",2208,Weekday,End of Summary Table
2017-01-01,2017,483-Night Owl Riverside,2226,Weekday,End of Summary Table
2017-01-01,2017,240-Rutland,2294,Sunday,End of Summary Table
2017-01-01,2017,4-7th Street,2296,Sunday,End of Summary Table
2017-01-01,2017,338-Lamar/45th,2312,Sunday,End of Summary Table
2017-01-01,2017,323-Anderson,2522,Sunday,End of Summary Table
2017-01-01,2017,311-Stassney,2572,Sunday,End of Summary Table
2017-01-01,2017,333-William Cannon,2593,Sunday,End of Summary Table
2017-01-01,2017,240-Rutland,2715,Saturday,End of Summary Table
2017-01-01,2017,680-North Riverside/Lakeshore,2724,Weekday,End of Summary Table
2017-01-01,2017,2-Rosewood,2779,Saturday,End of Summary Table
2017-01-01,2017,410-E-Bus/West Campus,2932,Weekday,End of Summary Table
2017-01-01,2017,18-Martin Luther King,2994,Saturday,End of Summary Table
2017-01-01,2017,100-MetroAirport,3104,Sunday,End of Summary Table
2017-01-01,2017,4-7th Street,3122,Saturday,End of Summary Table
2017-01-01,2017,323-Anderson,3176,Saturday,End of Summary Table
2017-01-01,2017,985-Leander/Lakeline Direct,3185,Weekday,End of Summary Table
2017-01-01,2017,19-Bull Creek,3226,Saturday,End of Summary Table
2017-01-01,2017,275-North Lamar ,3269,Sunday,End of Summary Table
2017-01-01,2017,30-Barton Creek Sq,3282,Sunday,End of Summary Table
2017-01-01,2017,383-Research/Braker,3334,Sunday,End of Summary Table
2017-01-01,2017,338-Lamar/45th,3471,Saturday,End of Summary Table
2017-01-01,2017,311-Stassney,3526,Saturday,End of Summary Table
2017-01-01,2017,100-MetroAirport,3631,Saturday,End of Summary Table
2017-01-01,2017,550-Metro Rail Red Line,3682,Saturday,End of Summary Table
2017-01-01,2017,333-William Cannon,3705,Saturday,End of Summary Table
2017-01-01,2017,MA-MetroAccess,3833,Sunday,End of Summary Table
2017-01-01,2017,481-Night Owl North Lamar,4091,Weekday,End of Summary Table
2017-01-01,2017,350-Airport Blvd,4103,Sunday,End of Summary Table
2017-01-01,2017,30-Barton Creek Sq,4155,Saturday,End of Summary Table
2017-01-01,2017,275-North Lamar ,4183,Saturday,End of Summary Table
2017-01-01,2017,171-Oak Hill Flyer,4527,Weekday,End of Summary Table
2017-01-01,2017,5-Woodrow/Lamar,4597,Sunday,End of Summary Table
2017-01-01,2017,383-Research/Braker,4741,Saturday,End of Summary Table
2017-01-01,2017,271-Del Valle,4975,Weekday,End of Summary Table
2017-01-01,2017,MA-MetroAccess,5100,Saturday,End of Summary Table
2017-01-01,2017,465-MLK/University of Texas,5193,Weekday,End of Summary Table
2017-01-01,2017,37-Colony Park/Windsor Park,5290,Sunday,End of Summary Table
2017-01-01,2017,17-Cesar Chavez,5293,Sunday,End of Summary Table
2017-01-01,2017,325-Metric/Rundberg,5352,Sunday,End of Summary Table
2017-01-01,2017,331-Oltorf,5913,Sunday,End of Summary Table
2017-01-01,2017,935-Tech Ridge Express,6065,Weekday,End of Summary Table
2017-01-01,2017,238-Westgate ,6126,Weekday,End of Summary Table
2017-01-01,2017,987-Leander/Lakeline Express,6226,Weekday,End of Summary Table
2017-01-01,2017,350-Airport Blvd,6515,Saturday,End of Summary Table
2017-01-01,2017,17-Cesar Chavez,6812,Saturday,End of Summary Table
2017-01-01,2017,803-Burnet/S Lamar,6828,Sunday,End of Summary Table
2017-01-01,2017,320-St. Johns,6851,Sunday,End of Summary Table
2017-01-01,2017,672-Lakeshore,6966,Weekday,End of Summary Table
2017-01-01,2017,5-Woodrow/Lamar,6993,Saturday,End of Summary Table
2017-01-01,2017,37-Colony Park/Windsor Park,7167,Saturday,End of Summary Table
2017-01-01,2017,243-Wells Branch,7592,Weekday,End of Summary Table
2017-01-01,2017,325-Metric/Rundberg,7818,Saturday,End of Summary Table
2017-01-01,2017,320-St. Johns,8033,Saturday,End of Summary Table
2017-01-01,2017,641-East Campus,8426,Weekday,End of Summary Table
2017-01-01,2017,331-Oltorf,8722,Saturday,End of Summary Table
2017-01-01,2017,201-Southpark Meadows,8740,Weekday,End of Summary Table
2017-01-01,2017,983-N. U.S. 183 Express,8988,Weekday,End of Summary Table
2017-01-01,2017,20-Manor Rd/Riverside,9546,Sunday,End of Summary Table
2017-01-01,2017,3-Burnet/Manchaca,10485,Sunday,End of Summary Table
2017-01-01,2017,10-South 1st/Red River,10727,Sunday,End of Summary Table
2017-01-01,2017,228-VA Clinic,10764,Weekday,End of Summary Table
2017-01-01,2017,392-Braker,10940,Weekday,End of Summary Table
2017-01-01,2017,801-N Lamar S Congress,10966,Sunday,End of Summary Table
2017-01-01,2017,1-North Lamar/South Congress,11052,Sunday,End of Summary Table
2017-01-01,2017,6-East 12th,11103,Weekday,End of Summary Table
2017-01-01,2017,22-Exposition/Chicon Counter-clockwise,11524,Weekday,End of Summary Table
2017-01-01,2017,21-Exposition/Chicon Clockwise,11528,Weekday,End of Summary Table
2017-01-01,2017,803-Burnet/S Lamar,12088,Saturday,End of Summary Table
2017-01-01,2017,663-Lake Austin/UT,12742,Weekday,End of Summary Table
2017-01-01,2017,7-Duval / Dove Springs,13304,Sunday,End of Summary Table
2017-01-01,2017,20-Manor Rd/Riverside,13463,Saturday,End of Summary Table
2017-01-01,2017,300-Springdale/Oltorf,13874,Sunday,End of Summary Table
2017-01-01,2017,3-Burnet/Manchaca,14962,Saturday,End of Summary Table
2017-01-01,2017,10-South 1st/Red River,14972,Saturday,End of Summary Table
2017-01-01,2017,640-Forty Acres,14976,Weekday,End of Summary Table
2017-01-01,2017,671-North Riverside,15376,Weekday,End of Summary Table
2017-01-01,2017,240-Rutland,15530,Weekday,End of Summary Table
2017-01-01,2017,982-Pavilion Express,15654,Weekday,End of Summary Table
2017-01-01,2017,338-Lamar/45th,16366,Weekday,End of Summary Table
2017-01-01,2017,100-MetroAirport,17052,Weekday,End of Summary Table
2017-01-01,2017,2-Rosewood,17323,Weekday,End of Summary Table
2017-01-01,2017,653-Red River,17985,Weekday,End of Summary Table
2017-01-01,2017,642-West Campus/UT,18059,Weekday,End of Summary Table
2017-01-01,2017,18-Martin Luther King,18720,Weekday,End of Summary Table
2017-01-01,2017,19-Bull Creek,18830,Weekday,End of Summary Table
2017-01-01,2017,300-Springdale/Oltorf,18966,Saturday,End of Summary Table
2017-01-01,2017,801-N Lamar S Congress,19625,Saturday,End of Summary Table
2017-01-01,2017,1-North Lamar/South Congress,20303,Saturday,End of Summary Table
2017-01-01,2017,30-Barton Creek Sq,20854,Weekday,End of Summary Table
2017-01-01,2017,323-Anderson,21443,Weekday,End of Summary Table
2017-01-01,2017,7-Duval / Dove Springs,22260,Saturday,End of Summary Table
